speed_kmh,vehicle_mileage_kmpl,acceleration_mps2,braking_mps2,distance_km,traffic_level_heavy,traffic_level_low,traffic_level_moderate,ac_usage_high,ac_usage_low,ac_usage_moderate,vehicle_load_heavy,vehicle_load_light,vehicle_load_normal,road_type_city,road_type_highway,road_type_mixed
55.04,16.61,3.28,0.68,295.1,1,0,0,0,1,0,0,0,1,0,1,0
97.28,17.32,2.68,1.09,51.46,0,1,0,0,1,0,1,0,0,0,0,1
69.8,16.52,1.28,0.68,274.05,1,0,0,0,1,0,0,1,0,1,0,0
74.15,17.95,1.9,2.23,106.17,0,0,1,0,0,1,0,0,1,0,1,0
28.2,15.88,2.29,3.18,99.62,0,0,1,0,1,0,0,0,1,0,1,0
52.18,16.64,1.5,2.78,216.12,0,0,1,0,0,1,0,0,1,0,0,1
110.07,13.96,3.88,3.09,162.68,0,1,0,0,0,1,0,1,0,0,0,1
119.13,19.01,1.97,2.16,30.67,1,0,0,0,1,0,0,0,1,0,1,0
86.46,17.7,1.78,3.99,115.13,0,0,1,0,0,1,0,1,0,0,0,1
56.47,12.42,3.73,3.89,16.77,0,0,1,0,1,0,1,0,0,0,1,0
84.67,13.59,0.88,3.88,131.66,1,0,0,1,0,0,0,0,1,0,0,1
75.32,17.62,2.38,1.23,205.52,0,0,1,1,0,0,0,0,1,0,0,1
81.54,19.54,0.86,0.07,102.13,1,0,0,1,0,0,0,0,1,0,0,1
80.87,14.49,2.83,0.73,295.94,0,0,1,1,0,0,0,0,1,1,0,0
81.41,17.71,3.9,3.24,41.75,0,1,0,0,0,1,0,1,0,0,1,0
94.1,14.44,3.89,1.44,224.59,0,1,0,0,0,1,1,0,0,0,1,0
31.73,17.04,2.3,2.11,98.98,0,0,1,0,1,0,0,1,0,0,0,1
52.69,16.1,1.74,0.65,246.96,0,0,1,0,0,1,0,0,1,1,0,0
115.83,13.79,0.31,0.66,38.05,0,1,0,0,0,1,0,1,0,0,1,0
110.14,17.68,1.07,2.78,178.46,0,0,1,0,0,1,1,0,0,1,0,0
24.58,19.02,0.66,0.56,216.47,1,0,0,0,0,1,0,1,0,1,0,0
20.03,13.07,0.12,0.2,8.31,0,0,1,0,1,0,0,0,1,1,0,0
104.15,14.77,2.2,2.17,258.48,1,0,0,1,0,0,1,0,0,0,0,1
74.18,21.55,3.03,3.83,158.92,0,0,1,1,0,0,0,1,0,0,1,0
61.08,17.02,2.18,1.47,293.58,1,0,0,0,0,1,1,0,0,1,0,0
33.98,16.08,3.79,1.22,150.32,0,1,0,0,1,0,1,0,0,0,1,0
116.36,14.74,3.88,1.81,44.34,0,0,1,1,0,0,1,0,0,0,0,1
34.78,14.02,2.72,3.43,224.5,0,0,1,1,0,0,0,0,1,0,0,1
75.6,20.68,0.04,1.12,250.06,0,0,1,1,0,0,0,0,1,0,1,0
95.64,15.62,2.5,3.04,65.05,1,0,0,0,1,0,0,0,1,1,0,0
77.94,16.51,2.02,2.77,241.29,0,0,1,1,0,0,0,1,0,0,1,0
79.3,13.73,1.31,1.13,29.9,0,0,1,0,1,0,0,0,1,1,0,0
24.78,12.02,0.3,3.21,162.9,1,0,0,0,0,1,0,1,0,0,0,1
58.16,12.64,3.98,2.12,291.47,0,1,0,1,0,0,1,0,0,0,1,0
91.18,21.23,0.6,0.33,164.19,1,0,0,0,1,0,1,0,0,1,0,0
69.17,16.09,2.84,1.78,54.34,1,0,0,0,1,0,0,1,0,1,0,0
36.61,17.46,1.51,1.39,285.95,1,0,0,1,0,0,0,1,0,1,0,0
32.12,17.39,3.51,3.19,184.1,1,0,0,1,0,0,1,0,0,1,0,0
71.82,14.01,0.14,1.92,37.86,0,1,0,0,0,1,0,1,0,0,1,0
33.69,12.27,2.06,1.8,5.29,1,0,0,0,0,1,0,0,1,0,0,1
44.62,17.94,2.27,0.3,100.07,0,1,0,1,0,0,0,0,1,1,0,0
76.88,13.13,1.88,3.33,134.37,1,0,0,1,0,0,1,0,0,0,0,1
32.74,17.35,0.38,2.97,129.86,0,1,0,1,0,0,1,0,0,0,1,0
116.96,15.3,2.6,0.22,58.88,0,0,1,0,1,0,0,1,0,0,0,1
65.8,19.82,2.07,2.36,98.46,0,1,0,0,1,0,1,0,0,0,1,0
33.52,19.38,2.07,2.16,73.38,0,1,0,0,1,0,0,1,0,0,0,1
113.51,19.97,3.36,0.99,144.71,0,0,1,0,1,0,0,0,1,0,0,1
43.71,20.56,3.33,1.31,225.84,0,0,1,0,1,0,0,0,1,0,1,0
96.19,16.11,0.48,1.47,227.84,1,0,0,0,0,1,0,0,1,1,0,0
84.91,17.76,0.7,3.12,109.76,1,0,0,1,0,0,0,0,1,0,0,1
21.59,14.28,0.74,1.77,247.29,0,0,1,1,0,0,0,0,1,0,0,1
80.79,15.43,2.75,0.41,258.83,1,0,0,0,1,0,1,0,0,0,0,1
68.47,17.45,3.65,2.01,119.57,0,1,0,0,1,0,0,0,1,0,0,1
93.53,13.99,0.38,2.66,66.49,0,0,1,1,0,0,0,0,1,1,0,0
29.21,12.76,2.23,0.45,51.68,1,0,0,0,1,0,1,0,0,1,0,0
64.61,15.95,2.92,1.74,48.76,0,0,1,0,1,0,0,0,1,0,1,0
26.01,14.81,2.18,0.64,5.86,0,1,0,1,0,0,1,0,0,0,0,1
84.62,13.31,2.97,2.08,170.34,1,0,0,1,0,0,0,1,0,0,1,0
114.5,13.78,1.56,3.87,55.7,1,0,0,0,1,0,1,0,0,0,1,0
27.45,20.24,3.33,3.66,181.71,0,1,0,0,1,0,0,1,0,0,0,1
65.09,14.76,0.91,3.52,263.74,0,0,1,0,1,0,1,0,0,0,0,1
46.34,16.4,3.35,2.26,49.58,1,0,0,1,0,0,0,1,0,0,1,0
107.96,18.17,3.36,0.92,243.77,0,0,1,1,0,0,0,1,0,0,1,0
25.98,20.28,3.25,3.31,218.92,0,1,0,0,0,1,0,0,1,0,0,1
26.86,17.49,3.93,3.49,256.64,0,1,0,0,1,0,0,1,0,1,0,0
48.4,13.7,3.16,2.47,20.66,1,0,0,0,1,0,0,1,0,1,0,0
25.87,18.94,2.59,2.24,230.67,0,1,0,1,0,0,0,0,1,0,0,1
89.02,20.17,2.41,1.92,236.91,0,1,0,0,1,0,1,0,0,1,0,0
107.19,13.47,3.43,3.21,290.99,0,0,1,1,0,0,1,0,0,0,1,0
89.88,15.51,1.6,0.61,43.36,0,1,0,1,0,0,0,0,1,1,0,0
51.22,18.06,1.29,2.05,11.91,0,0,1,0,0,1,0,1,0,0,1,0
87.09,13.74,1.5,1.18,71.9,1,0,0,0,0,1,1,0,0,0,0,1
23.4,16.04,0.96,1.95,207.96,0,1,0,1,0,0,1,0,0,1,0,0
91.94,18.14,2.65,1.85,185.08,0,0,1,0,0,1,1,0,0,0,1,0
96.4,18.36,2.95,3.55,175.9,1,0,0,0,1,0,0,0,1,1,0,0
36.0,13.84,0.87,2.79,264.35,1,0,0,0,0,1,1,0,0,0,0,1
55.77,19.91,0.29,2.63,114.73,0,0,1,0,1,0,0,1,0,1,0,0
84.81,18.59,3.04,0.27,12.82,1,0,0,0,1,0,1,0,0,0,1,0
32.05,13.49,1.61,1.1,61.69,0,1,0,0,0,1,0,1,0,0,0,1
39.76,20.27,1.18,0.25,137.59,1,0,0,0,1,0,0,1,0,0,1,0
72.64,18.85,2.58,1.69,111.74,0,0,1,0,0,1,0,1,0,0,1,0
58.03,20.4,0.73,2.67,37.75,0,1,0,1,0,0,0,0,1,1,0,0
40.91,14.1,0.23,2.29,293.91,1,0,0,0,1,0,0,0,1,0,0,1
114.29,15.42,2.88,2.21,149.2,0,0,1,0,1,0,0,0,1,0,0,1
101.7,15.63,3.56,2.39,230.26,0,0,1,0,1,0,1,0,0,1,0,0
114.32,15.76,2.69,1.06,49.67,0,1,0,1,0,0,0,0,1,1,0,0
40.74,13.65,0.18,0.11,193.47,1,0,0,1,0,0,0,0,1,1,0,0
106.88,20.97,1.96,3.94,275.22,0,0,1,0,0,1,0,1,0,0,0,1
31.84,21.49,1.27,3.52,219.49,0,0,1,0,0,1,0,0,1,1,0,0
74.67,20.42,3.29,2.73,258.5,1,0,0,0,1,0,0,0,1,0,1,0
29.39,13.47,1.22,2.94,138.52,1,0,0,0,0,1,1,0,0,1,0,0
43.28,19.27,0.6,1.97,105.86,0,0,1,0,0,1,0,0,1,1,0,0
89.57,20.96,1.01,1.87,281.17,1,0,0,0,0,1,0,0,1,1,0,0
23.32,12.12,0.74,0.22,287.89,0,0,1,0,0,1,1,0,0,0,0,1
84.43,15.48,1.8,2.75,86.31,0,0,1,0,0,1,0,0,1,0,1,0
81.15,16.08,1.3,0.23,245.7,0,0,1,0,1,0,1,0,0,1,0,0
76.17,15.67,0.78,1.68,64.68,1,0,0,0,1,0,0,0,1,0,0,1
86.53,14.32,2.0,2.72,100.48,0,1,0,1,0,0,0,1,0,0,1,0
20.85,12.48,3.12,3.15,85.58,1,0,0,1,0,0,0,0,1,0,0,1
113.91,18.16,1.12,2.76,69.09,0,0,1,0,1,0,0,0,1,0,1,0
26.36,14.98,3.82,3.59,203.14,0,1,0,0,0,1,1,0,0,0,1,0
76.08,13.19,1.54,3.55,9.02,0,0,1,1,0,0,0,1,0,0,1,0
114.29,17.71,3.64,2.19,26.74,0,0,1,1,0,0,0,0,1,1,0,0
77.94,18.38,0.41,1.84,180.79,0,1,0,0,1,0,0,0,1,1,0,0
99.94,19.33,2.63,2.34,193.91,0,1,0,1,0,0,1,0,0,0,1,0
52.42,16.13,1.5,3.31,40.69,0,1,0,0,1,0,1,0,0,0,0,1
101.31,17.86,0.93,3.1,237.65,1,0,0,0,1,0,0,0,1,0,1,0
24.31,18.7,2.58,1.14,133.23,0,0,1,1,0,0,0,0,1,0,1,0
80.01,20.94,0.43,2.28,144.24,0,1,0,0,0,1,0,0,1,0,1,0
54.49,14.87,1.97,2.27,258.1,0,1,0,0,0,1,0,1,0,0,0,1
91.72,13.86,0.18,2.71,155.96,1,0,0,0,1,0,1,0,0,0,1,0
46.47,21.56,1.76,1.97,278.93,1,0,0,0,0,1,0,1,0,0,0,1
23.31,12.58,0.2,1.44,63.74,0,0,1,0,0,1,1,0,0,1,0,0
83.33,16.99,0.97,2.63,215.99,0,0,1,0,1,0,0,0,1,0,0,1
103.37,16.06,1.22,0.84,236.8,1,0,0,1,0,0,0,0,1,1,0,0
68.91,13.19,1.98,2.73,42.59,0,0,1,1,0,0,1,0,0,0,0,1
37.96,15.82,0.94,2.58,110.93,0,1,0,0,0,1,1,0,0,0,0,1
115.19,12.71,1.53,1.6,57.51,0,0,1,0,1,0,0,1,0,0,1,0
64.2,15.91,1.59,3.65,84.15,1,0,0,0,1,0,0,0,1,0,0,1
116.67,13.5,2.5,2.66,94.58,0,0,1,0,1,0,0,0,1,0,1,0
112.23,13.25,0.32,1.17,190.45,0,0,1,1,0,0,0,1,0,0,0,1
67.95,20.69,1.41,0.77,276.99,0,1,0,0,1,0,0,1,0,0,1,0
53.46,12.58,1.48,0.94,6.78,0,1,0,1,0,0,1,0,0,0,0,1
47.02,20.98,2.7,3.47,144.61,0,0,1,1,0,0,0,1,0,1,0,0
77.69,13.18,1.57,3.05,275.42,1,0,0,0,1,0,0,0,1,0,1,0
107.83,21.99,0.84,2.02,241.61,1,0,0,0,0,1,1,0,0,1,0,0
119.38,13.17,2.3,1.76,114.05,0,1,0,1,0,0,1,0,0,0,1,0
92.03,19.79,2.1,0.03,273.9,0,1,0,0,1,0,0,1,0,0,0,1
91.06,18.99,1.91,1.62,55.71,1,0,0,1,0,0,0,0,1,1,0,0
61.99,18.95,0.09,2.12,141.11,1,0,0,0,1,0,0,0,1,1,0,0
28.59,18.66,1.34,1.54,115.79,1,0,0,0,0,1,1,0,0,0,1,0
84.51,21.16,1.51,1.89,199.4,1,0,0,1,0,0,1,0,0,0,0,1
21.22,19.65,1.99,1.99,243.2,1,0,0,0,0,1,0,1,0,0,1,0
85.61,14.44,0.02,3.0,232.16,0,1,0,0,0,1,0,1,0,0,1,0
51.33,12.33,3.39,0.26,42.62,0,0,1,0,1,0,0,0,1,0,0,1
99.46,16.44,2.47,0.03,269.43,0,0,1,0,0,1,0,0,1,0,0,1
54.82,17.87,0.1,1.21,146.0,1,0,0,1,0,0,1,0,0,0,1,0
28.39,16.07,2.54,0.81,290.53,0,0,1,1,0,0,0,1,0,0,1,0
90.59,18.37,1.15,0.01,59.6,1,0,0,1,0,0,0,0,1,0,0,1
31.56,17.5,0.47,2.46,271.55,0,0,1,0,1,0,0,0,1,1,0,0
80.94,15.63,2.11,1.2,274.74,0,0,1,0,1,0,0,0,1,1,0,0
35.42,21.44,2.85,1.79,232.08,1,0,0,1,0,0,1,0,0,1,0,0
80.36,12.26,0.31,0.5,37.45,1,0,0,0,0,1,0,1,0,1,0,0
115.51,20.95,1.07,2.93,114.92,0,0,1,0,1,0,0,1,0,1,0,0
62.47,18.1,1.77,1.35,284.75,0,1,0,0,1,0,1,0,0,0,0,1
24.5,18.24,1.11,1.71,25.49,0,0,1,0,0,1,0,1,0,0,0,1
26.74,12.59,0.13,1.32,156.68,0,0,1,1,0,0,0,0,1,0,1,0
109.6,14.96,3.88,3.02,298.25,1,0,0,0,1,0,1,0,0,0,0,1
89.1,21.45,0.6,0.14,113.92,1,0,0,0,1,0,0,0,1,0,1,0
114.6,19.73,2.61,3.39,146.74,1,0,0,0,0,1,1,0,0,0,0,1
97.6,20.57,0.96,2.88,199.2,1,0,0,0,0,1,0,1,0,0,0,1
87.89,20.64,2.72,0.55,193.97,0,1,0,0,1,0,0,0,1,0,1,0
70.07,12.13,2.9,1.97,278.08,0,0,1,1,0,0,0,0,1,1,0,0
104.16,14.51,0.55,3.24,141.22,0,1,0,0,1,0,0,1,0,0,0,1
79.41,12.49,2.61,1.2,45.09,1,0,0,1,0,0,0,0,1,0,1,0
77.05,15.0,2.28,0.87,27.77,0,0,1,0,0,1,0,1,0,1,0,0
56.83,19.17,2.9,2.11,68.09,0,0,1,0,0,1,0,1,0,1,0,0
100.51,13.29,2.23,3.76,47.7,0,0,1,0,1,0,0,0,1,1,0,0
84.18,17.42,0.23,0.14,254.78,1,0,0,0,1,0,0,1,0,1,0,0
85.77,16.05,2.98,2.9,94.33,1,0,0,0,0,1,1,0,0,0,0,1
118.1,13.29,3.14,2.03,145.34,0,0,1,0,1,0,1,0,0,0,1,0
22.29,14.05,0.62,0.07,146.3,0,1,0,0,1,0,0,1,0,0,0,1
96.62,15.42,0.77,4.0,50.71,0,0,1,0,1,0,1,0,0,0,0,1
32.68,19.97,0.22,2.95,162.4,0,1,0,1,0,0,0,0,1,1,0,0
83.76,16.4,0.84,2.94,106.8,1,0,0,0,0,1,0,1,0,0,1,0
116.97,18.94,1.47,3.55,295.1,1,0,0,1,0,0,0,0,1,0,1,0
62.73,18.42,3.22,3.19,250.34,0,1,0,1,0,0,0,0,1,0,1,0
113.78,19.79,2.78,0.54,127.0,0,0,1,0,1,0,0,1,0,1,0,0
100.6,15.99,0.18,2.21,56.18,0,1,0,0,0,1,0,1,0,1,0,0
34.18,13.08,1.85,3.16,201.85,0,1,0,0,1,0,0,1,0,0,1,0
52.69,20.95,2.32,2.23,274.92,0,1,0,0,1,0,0,1,0,0,1,0
40.59,14.23,2.78,2.37,217.11,0,1,0,0,0,1,0,0,1,0,1,0
112.3,13.53,0.27,3.33,32.5,0,1,0,1,0,0,1,0,0,1,0,0
93.12,18.48,1.95,0.38,162.52,1,0,0,0,0,1,0,0,1,0,1,0
116.53,12.36,1.57,0.79,95.32,0,1,0,1,0,0,0,1,0,0,0,1
100.83,21.3,0.04,3.79,204.72,1,0,0,0,1,0,0,0,1,1,0,0
54.58,20.65,1.44,1.86,41.87,0,1,0,1,0,0,0,1,0,0,1,0
65.35,16.06,2.75,0.63,127.61,0,0,1,0,1,0,0,0,1,0,0,1
88.78,16.85,0.46,0.0,183.12,0,1,0,1,0,0,0,1,0,0,1,0
58.88,20.43,0.44,0.43,11.24,0,1,0,0,0,1,1,0,0,0,1,0
74.37,19.53,3.49,3.31,207.07,0,0,1,0,0,1,1,0,0,0,0,1
66.29,17.92,2.22,3.29,56.97,0,0,1,0,1,0,1,0,0,0,1,0
28.78,16.45,2.73,3.38,99.28,0,0,1,1,0,0,0,1,0,0,0,1
119.29,13.33,0.57,2.12,7.5,1,0,0,0,1,0,0,0,1,1,0,0
64.61,15.54,3.2,1.77,223.22,0,1,0,1,0,0,0,1,0,0,1,0
95.82,21.18,3.03,2.27,210.6,0,0,1,0,1,0,1,0,0,1,0,0
91.22,14.98,3.49,2.1,202.55,0,0,1,0,1,0,0,1,0,0,1,0
72.48,20.46,2.99,3.29,18.73,1,0,0,0,1,0,0,1,0,0,0,1
24.56,15.43,3.3,3.0,82.97,0,1,0,1,0,0,0,0,1,0,1,0
115.25,16.14,0.01,3.99,225.25,0,1,0,0,0,1,0,1,0,0,1,0
58.16,17.43,3.38,2.75,134.06,0,0,1,1,0,0,1,0,0,0,1,0
62.54,17.13,1.07,3.64,159.19,0,1,0,0,1,0,0,1,0,0,0,1
60.21,16.18,2.78,3.44,199.49,1,0,0,1,0,0,1,0,0,0,1,0
35.24,12.77,2.92,1.12,82.57,0,1,0,0,1,0,1,0,0,0,0,1
117.8,20.16,2.13,0.5,199.63,1,0,0,0,1,0,0,0,1,0,0,1
60.25,18.54,0.62,3.59,161.62,0,0,1,1,0,0,1,0,0,0,1,0
100.28,20.22,2.49,1.76,277.64,0,1,0,0,1,0,1,0,0,1,0,0
61.91,17.8,2.99,3.59,72.87,0,1,0,0,0,1,0,1,0,0,1,0
92.83,18.39,0.14,1.02,25.1,0,0,1,0,1,0,0,0,1,0,1,0
108.9,14.64,3.61,3.95,151.93,0,1,0,0,0,1,0,1,0,0,1,0
54.36,12.81,0.28,1.6,23.33,0,0,1,1,0,0,0,0,1,0,0,1
28.26,13.2,1.96,2.68,155.38,0,1,0,1,0,0,1,0,0,0,0,1
24.65,13.72,0.74,0.31,114.56,0,0,1,0,1,0,1,0,0,0,1,0
42.41,13.21,1.03,1.36,109.8,0,1,0,1,0,0,0,0,1,0,1,0
65.68,17.13,0.23,1.85,243.04,1,0,0,0,1,0,0,0,1,1,0,0
105.16,15.01,1.39,1.15,214.38,0,0,1,0,0,1,0,0,1,1,0,0
78.64,15.83,3.98,1.96,152.38,1,0,0,0,1,0,0,0,1,1,0,0
109.67,15.42,0.23,3.7,100.46,1,0,0,1,0,0,1,0,0,0,0,1
94.94,18.29,1.58,2.79,239.03,1,0,0,1,0,0,0,1,0,0,1,0
25.29,17.05,0.23,0.65,299.85,0,1,0,0,1,0,1,0,0,1,0,0
51.85,14.08,0.62,2.15,238.46,0,0,1,0,1,0,0,1,0,0,1,0
98.75,15.72,2.99,2.42,217.17,0,0,1,0,0,1,0,0,1,0,0,1
99.61,12.24,1.91,3.48,16.04,0,1,0,0,1,0,1,0,0,1,0,0
51.59,18.88,1.45,0.62,197.21,0,0,1,0,0,1,1,0,0,1,0,0
77.72,18.55,1.77,1.93,269.68,0,1,0,0,1,0,1,0,0,0,1,0
73.66,14.62,0.53,1.41,112.76,1,0,0,0,0,1,0,0,1,1,0,0
74.01,19.85,0.01,3.82,246.3,0,0,1,0,1,0,1,0,0,0,0,1
20.49,18.97,3.97,0.09,59.57,1,0,0,0,1,0,0,0,1,0,1,0
43.49,16.12,1.16,2.03,267.49,0,0,1,0,1,0,1,0,0,1,0,0
42.4,15.31,3.76,3.69,79.16,1,0,0,0,0,1,0,1,0,0,1,0
95.45,12.53,2.35,3.1,25.95,0,1,0,1,0,0,0,0,1,0,0,1
77.85,21.87,2.37,3.04,53.11,0,1,0,0,0,1,0,0,1,0,0,1
73.92,16.51,2.72,3.56,106.32,1,0,0,0,1,0,1,0,0,1,0,0
60.73,20.88,2.46,1.21,231.58,0,0,1,0,0,1,0,0,1,0,0,1
57.53,21.9,2.15,1.51,284.9,0,1,0,0,1,0,0,0,1,0,1,0
82.02,15.84,0.53,1.32,11.14,0,0,1,0,1,0,0,0,1,0,1,0
108.92,17.59,3.26,1.32,201.16,1,0,0,0,1,0,1,0,0,0,0,1
110.53,14.73,0.59,1.75,284.19,0,1,0,0,0,1,0,0,1,0,1,0
37.09,14.95,2.29,2.68,220.51,0,0,1,0,0,1,0,1,0,0,1,0
117.42,12.96,0.72,0.21,294.18,1,0,0,0,0,1,1,0,0,1,0,0
78.76,20.54,1.24,3.05,173.72,1,0,0,1,0,0,0,1,0,0,0,1
42.77,14.76,0.47,1.44,166.08,0,0,1,0,1,0,1,0,0,1,0,0
84.87,20.32,2.37,0.65,74.46,1,0,0,0,1,0,0,1,0,0,1,0
82.66,21.19,3.79,2.18,186.86,1,0,0,1,0,0,0,1,0,0,0,1
111.41,12.05,1.18,2.08,116.42,0,0,1,0,0,1,0,1,0,0,0,1
117.0,20.71,0.3,3.13,83.18,1,0,0,1,0,0,0,0,1,0,0,1
24.37,14.8,1.06,1.51,281.31,0,1,0,1,0,0,0,1,0,0,1,0
111.04,21.47,1.2,3.18,254.73,1,0,0,0,0,1,0,0,1,0,1,0
23.29,17.64,3.72,1.26,288.63,1,0,0,0,1,0,1,0,0,1,0,0
83.79,14.32,1.84,2.67,270.18,0,0,1,0,0,1,1,0,0,0,0,1
60.99,18.85,2.14,2.47,55.12,0,0,1,0,0,1,0,1,0,0,1,0
35.31,15.91,1.17,0.25,59.27,0,1,0,0,0,1,1,0,0,0,0,1
29.52,15.63,1.06,1.34,267.08,0,1,0,1,0,0,0,1,0,0,0,1
112.23,20.34,1.92,1.9,15.49,0,1,0,0,0,1,0,1,0,0,0,1
107.03,13.45,0.05,3.71,137.4,1,0,0,0,0,1,1,0,0,0,0,1
66.89,15.14,2.03,1.87,18.02,0,1,0,0,1,0,1,0,0,1,0,0
89.36,16.85,3.19,3.73,181.49,0,0,1,0,1,0,1,0,0,0,0,1
68.62,14.4,1.83,3.42,165.69,0,0,1,1,0,0,0,0,1,1,0,0
46.16,12.46,1.26,2.82,204.99,1,0,0,1,0,0,1,0,0,0,0,1
39.23,20.09,2.33,2.52,202.25,0,1,0,0,1,0,0,1,0,0,1,0
33.95,17.6,2.8,0.43,39.28,0,0,1,0,1,0,1,0,0,0,1,0
35.37,14.12,0.43,0.92,244.72,0,0,1,1,0,0,1,0,0,0,0,1
96.46,15.89,1.84,1.36,175.15,1,0,0,1,0,0,1,0,0,1,0,0
30.63,21.05,2.81,0.73,60.42,0,1,0,0,1,0,1,0,0,0,0,1
71.04,16.65,1.59,2.01,200.49,1,0,0,1,0,0,0,1,0,0,0,1
105.41,13.55,2.56,3.05,244.57,0,0,1,0,1,0,0,1,0,0,0,1
83.39,15.19,0.79,0.47,29.6,0,1,0,0,1,0,1,0,0,0,0,1
67.61,14.77,1.45,1.01,26.45,0,1,0,1,0,0,1,0,0,0,1,0
118.93,18.54,3.81,3.46,72.14,1,0,0,1,0,0,0,1,0,1,0,0
30.16,19.36,0.25,1.26,144.29,0,1,0,0,0,1,0,1,0,0,1,0
79.18,13.75,0.6,1.79,243.31,0,0,1,1,0,0,0,1,0,1,0,0
89.55,14.06,2.14,3.81,74.15,0,1,0,1,0,0,0,1,0,1,0,0
85.04,19.73,3.09,2.44,69.44,1,0,0,0,0,1,0,0,1,0,1,0
102.76,13.08,0.81,0.87,56.19,1,0,0,0,1,0,0,0,1,1,0,0
69.31,15.01,0.25,1.74,129.23,0,0,1,0,1,0,0,0,1,1,0,0
87.18,18.57,1.66,3.62,65.21,0,1,0,0,0,1,0,1,0,1,0,0
68.85,21.02,0.73,1.31,283.33,0,0,1,1,0,0,1,0,0,0,0,1
98.99,15.57,0.46,1.52,77.6,1,0,0,1,0,0,0,1,0,0,0,1
102.92,18.66,0.19,3.93,89.91,1,0,0,1,0,0,0,1,0,1,0,0
53.68,12.19,3.31,3.05,18.32,1,0,0,0,0,1,0,1,0,0,1,0
30.59,20.08,0.53,3.35,42.26,1,0,0,0,1,0,1,0,0,0,1,0
55.89,21.35,2.73,1.6,191.52,1,0,0,0,1,0,0,0,1,0,0,1
41.8,16.31,3.04,2.71,243.46,0,1,0,0,0,1,0,0,1,0,1,0
64.15,14.89,3.97,1.08,230.58,0,0,1,1,0,0,0,0,1,0,0,1
103.65,19.29,2.08,1.01,175.08,0,0,1,1,0,0,1,0,0,1,0,0
101.63,12.53,3.71,2.82,121.07,0,0,1,1,0,0,0,0,1,1,0,0
72.57,13.28,1.69,3.76,14.61,0,0,1,0,0,1,1,0,0,0,1,0
29.0,19.63,0.65,2.07,165.59,1,0,0,0,1,0,1,0,0,0,0,1
76.95,20.87,3.17,3.43,286.22,0,1,0,0,1,0,0,1,0,0,1,0
27.67,20.32,3.46,3.42,186.43,1,0,0,0,0,1,0,0,1,0,0,1
40.71,14.96,3.31,2.72,24.77,0,0,1,0,1,0,0,0,1,1,0,0
54.43,12.91,0.65,2.85,167.47,0,1,0,0,1,0,0,0,1,0,0,1
81.5,14.82,1.0,1.0,220.36,0,0,1,0,0,1,1,0,0,1,0,0
117.9,13.68,2.86,2.4,186.46,1,0,0,1,0,0,1,0,0,0,0,1
29.38,14.04,1.56,2.51,109.55,0,1,0,0,1,0,1,0,0,0,0,1
109.14,14.0,0.29,2.34,21.03,0,0,1,0,1,0,0,1,0,0,0,1
53.95,17.41,2.35,3.86,240.0,0,0,1,1,0,0,1,0,0,1,0,0
37.51,13.07,1.03,1.21,25.27,1,0,0,1,0,0,1,0,0,1,0,0
114.09,15.46,3.58,3.38,78.93,1,0,0,1,0,0,0,0,1,0,1,0
53.93,19.19,2.86,3.15,87.11,1,0,0,0,0,1,0,0,1,0,1,0
86.09,19.57,1.81,1.17,186.59,0,0,1,0,1,0,0,1,0,0,0,1
94.44,12.2,0.49,0.96,177.43,0,1,0,0,1,0,1,0,0,0,1,0
74.17,20.08,0.4,2.46,277.11,1,0,0,0,0,1,1,0,0,1,0,0
118.91,14.8,2.72,0.48,292.65,0,0,1,0,0,1,0,0,1,0,0,1
76.32,21.75,1.72,0.5,131.98,0,0,1,0,0,1,0,0,1,0,0,1
115.03,15.69,1.31,0.01,233.37,1,0,0,0,1,0,1,0,0,1,0,0
25.32,19.98,0.59,0.92,15.58,0,0,1,0,1,0,1,0,0,1,0,0
65.65,16.0,3.34,2.76,146.08,0,0,1,1,0,0,0,1,0,0,1,0
70.38,13.09,3.78,0.17,236.05,1,0,0,1,0,0,0,0,1,1,0,0
98.29,21.67,3.1,2.31,217.81,1,0,0,0,0,1,0,1,0,0,0,1
68.22,21.34,2.39,3.36,117.15,0,0,1,1,0,0,0,1,0,0,0,1
82.0,18.95,3.46,2.31,90.12,0,0,1,1,0,0,0,1,0,0,1,0
77.01,14.85,0.43,0.48,247.75,0,1,0,0,1,0,1,0,0,1,0,0
58.41,15.66,3.81,0.99,102.45,0,1,0,0,0,1,0,1,0,0,0,1
72.22,14.87,3.07,0.6,248.19,0,0,1,1,0,0,1,0,0,0,1,0
39.36,12.3,1.08,2.29,280.06,0,1,0,1,0,0,0,1,0,0,1,0
56.9,19.21,2.17,0.75,61.54,1,0,0,0,1,0,1,0,0,0,1,0
77.73,12.58,1.21,3.54,239.13,0,1,0,0,1,0,1,0,0,1,0,0
39.57,17.56,1.96,2.72,71.52,1,0,0,0,1,0,0,0,1,0,0,1
55.32,14.07,3.48,3.43,200.38,0,0,1,0,0,1,0,0,1,1,0,0
99.54,15.1,1.23,1.03,214.69,0,0,1,0,1,0,0,1,0,0,0,1
109.43,20.78,2.36,3.31,35.19,0,1,0,0,0,1,1,0,0,1,0,0
26.58,18.26,2.71,2.24,92.0,0,0,1,0,0,1,0,1,0,0,0,1
72.35,19.52,1.63,2.01,152.42,0,1,0,0,1,0,0,1,0,0,0,1
